TIENDA_ID,dist_comp_directa,num_comp_directa,dist_comp_indirecta,num_comp_indirecta,VENTA_TOTAL,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,LATITUD_NUM,LONGITUD_NUM,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA,DATASET,META_VENTA,RATIO_CUMPLIMIENTO
903,310.09547886964026,2,762.1267032557693,2,664688.85,2.0,C,Receso,96.4,9.0,26.06081,-98.29796,Parada Técnica,UT_DENSIDAD,TRAIN,516000.0,1.2881566860465117
904,2000.0,0,2000.0,0,1184710.2345,2.0,C,Hogar,102.4,9.0,26.18754,-98.46751,Parada Técnica,UT_CARRETERA_GAS,TRAIN,490000.0,2.41777598877551
905,2000.0,0,2000.0,0,1410881.845,2.0,CD,Hogar,96.4,10.0,26.02988,-98.23728,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.8793507040816326
894,449.1647994095425,4,462.4590381271479,1,1321668.022,2.0,C,Hogar,95.08,10.0,26.06298,-98.33505,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.6972816775510204
907,2.473195804088688,4,712.4805219272449,1,1718783.215,2.0,C,Hogar,104.2,10.0,26.05555,-98.34134,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,3.5077208469387755
908,528.4549328498434,1,1233.3565353458869,0,1027523.5625,2.0,CD,Hogar,105.1,10.0,26.04733,-98.29975,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,490000.0,2.096986862244898
909,2000.0,0,2000.0,0,647238.6836842105,2.0,C,Hogar,95.0,7.0,26.05964,-98.30874,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.3208952728249197
911,190.84521853597184,2,2000.0,0,676938.1988888889,2.0,CD,Hogar,123.4,10.0,26.01801,-98.24324,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.3815065283446712
912,876.053029611156,1,2000.0,0,1169865.89,2.0,C,Hogar,108.0,10.0,26.0085,-98.24256,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.387481408163265
913,5.273192351257024,3,419.0193922267738,3,1660204.1875,2.0,C,Hogar,98.36,10.0,26.05574,-98.28835,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,3.3881718112244896
914,2000.0,0,2000.0,0,1206510.662631579,2.0,B,Receso,112.3,10.0,26.04321,-97.95335,Parada Técnica,UT_GAS_URBANA,TRAIN,516000.0,2.338198958588331
915,2000.0,0,1000.5184600790084,0,1226745.748235294,2.0,C,Hogar,105.74,10.0,26.07616,-98.28808,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,490000.0,2.5035627515006
916,2000.0,0,2000.0,0,2778046.0375,2.0,C,Receso,92.0,10.0,26.05247,-97.95191,Parada Técnica,UT_DENSIDAD,TRAIN,516000.0,5.383810150193798
917,2000.0,0,2000.0,0,1136661.4065,2.0,C,Hogar,214.2,10.0,26.06344,-98.37474,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.319717156122449
883,1182.006316712252,0,621.6922198031227,2,1024327.755,2.0,C,Receso,103.3,10.0,26.0646,-98.2845,Clásico,UT_GAS_URBANA,TRAIN,516000.0,1.985131308139535
864,1054.3546894027347,0,2000.0,0,,,,,,,,,,,,,
865,2000.0,0,2000.0,0,225395.095,2.0,C,Hogar,103.22849999999993,12.0,26.00448,-98.25235,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,0.4599899897959184
866,563.1686853361498,1,2000.0,0,381184.625,2.0,C,Receso,93.65089999999992,11.0,26.03853,-98.30021,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,516000.0,0.7387298934108527
875,2000.0,0,2000.0,0,924833.6405,2.0,BC,Receso,107.7,10.0,26.0857,-98.29232,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,516000.0,1.7923132567829456
876,2000.0,0,625.1313953601767,1,725208.8445,2.0,BC,Hogar,126.0,10.0,26.08091,-98.27484,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,490000.0,1.48001805
877,811.3348507113893,2,110.92275031645369,1,1145381.39,2.0,CD,Receso,191.2,10.0,26.03791,-98.36191,Hogar Reunión,UT_DENSIDAD,TRAIN,516000.0,2.219731375968992
2,0.3750707960527367,3,720.6075034352847,1,920311.0275,2.0,C,Hogar,87.83349999999997,11.0,26.04198,-98.3562,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.8781857704081637
879,2000.0,0,1064.7587658841987,0,887686.3622222221,2.0,C,Receso,110.0,10.0,26.09214,-98.2756,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,516000.0,1.7203224074074073
881,2000.0,0,919.6947402009006,1,751558.59,2.0,B,Hogar,130.0,10.0,26.07699,-98.277,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,490000.0,1.5337930408163265
882,2000.0,0,1126.3440556328655,0,1200778.919,2.0,B,Receso,110.0,10.0,26.0883,-98.27013,Clásico,UT_DENSIDAD,TRAIN,516000.0,2.3270909282945738
918,2000.0,0,2000.0,0,1358544.6035,2.0,C,Hogar,111.75,10.0,26.07442,-98.30989,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.772540007142857
884,2000.0,0,751.4618123411708,1,1049714.0535,2.0,C,Base,122.54,8.0,26.0896,-98.27616,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,480000.0,2.186904278125
885,2000.0,0,391.3004960850316,1,1106268.5,2.0,B,Receso,110.15,10.0,25.98226,-98.09069,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,516000.0,2.143931201550388
886,998.8121817280596,0,452.9849639866773,1,1061591.5133333332,2.0,BC,Base,94.3,10.0,26.06934,-98.29477,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,480000.0,2.211648986111111
887,9.454514512525352,4,265.24876763834817,2,610068.3929999999,2.0,C,Receso,188.99,12.0,26.05794,-98.29427,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000.0,1.182303087209302
888,902.1308437358032,3,628.9806981592066,3,1490323.737,2.0,C,Hogar,121.0,10.0,26.06334,-98.28745,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,490000.0,3.0414770142857144
889,2000.0,0,2000.0,0,895789.776,2.0,BC,Hogar,133.0,10.0,26.07191,-98.27563,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.8281424
891,2000.0,0,2000.0,0,1098210.208421053,2.0,C,Hogar,113.17,12.0,25.97946,-98.06868,Hogar Reunión,UT_GAS_URBANA,TRAIN,490000.0,2.2412453233082714
892,2000.0,0,1145.6567690759784,0,1297715.7595000002,2.0,C,Hogar,110.0,10.0,26.0774,-98.29348,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.648399509183674
893,2000.0,0,2000.0,0,694230.7479999999,2.0,BC,Hogar,124.68,10.0,26.08725,-98.30295,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,490000.0,1.416797444897959
953,2000.0,0,2000.0,0,1390326.6324999998,2.0,C,Hogar,98.0,10.0,26.08276,-98.28998,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.837401290816326
942,2000.0,0,2000.0,0,1298636.763,2.0,C,Receso,130.0,12.0,25.9883,-98.11208,Parada Técnica,UT_GAS_URBANA,TRAIN,516000.0,2.5167379127906977
943,498.03750286895627,5,571.6309947557056,1,1656298.3765,2.0,C,Hogar,115.0,12.0,26.05403,-98.38253,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,3.380200768367347
944,2000.0,0,734.6413743261335,1,1237753.0635,2.0,C,Hogar,120.0,10.0,25.99662,-98.06202,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.526026660204081
945,2000.0,0,1188.400523523124,0,1260868.3455,2.0,C,Hogar,130.0,12.0,25.98966,-98.08214,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.573200705102041
946,429.8495671635392,3,122.08724600488324,2,1206302.8199999998,2.0,C,Hogar,146.0,10.0,26.03574,-98.39134,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.461842489795918
947,2000.0,0,2000.0,0,690639.117,2.0,C,Hogar,112.0,10.0,26.0662,-98.267,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.4094675857142855
948,5.436779293549458,2,2000.0,0,1452652.2125,2.0,C,Hogar,117.0,11.0,26.05154,-98.41472,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.9645963520408163
949,2000.0,0,2000.0,0,714297.6425,2.0,C,Receso,107.0,10.0,26.06029,-98.24792,Hogar Reunión,UT_GAS_URBANA,TRAIN,516000.0,1.3842977567829458
951,2000.0,0,2000.0,0,1058252.693,2.0,C,Receso,130.0,12.0,26.08338,-98.30352,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,516000.0,2.050877312015504
952,576.8144640209125,1,1229.7963850770357,0,1103462.667222222,2.0,C,Receso,130.0,10.0,26.04772,-98.30035,Hogar Reunión,UT_GAS_URBANA,TRAIN,516000.0,2.138493541128337
941,2000.0,0,2000.0,0,994257.925,2.0,C,Hogar,122.0,11.0,26.00379,-98.25312,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.029097806122449
954,623.2049162060563,2,606.508491923739,1,1198219.2815789476,2.0,C,Hogar,116.25,12.0,26.06715,-98.32452,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.445345472610097
955,2000.0,0,750.2692005437233,1,1315817.559,2.0,C,Hogar,117.0,11.0,26.00686,-98.06271,Barrio Competido,UT_DENSIDAD,TRAIN,490000.0,2.6853419571428567
956,2000.0,0,807.6036410107305,1,1776983.0305,2.0,C,Receso,121.0,10.0,25.98349,-98.08468,Hogar Reunión,UT_DENSIDAD,TRAIN,516000.0,3.4437655629844963
957,1175.3785620552364,0,487.46910761193686,1,1363453.8742105262,2.0,C,Hogar,145.0,10.0,26.03575,-98.3799,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.7825589269602578
958,2000.0,0,2000.0,0,1289547.2985,2.0,CD,Receso,125.0,10.0,25.99809,-98.08917,Parada Técnica,UT_DENSIDAD,TRAIN,516000.0,2.499122671511628
959,34.09887662850021,3,583.2273745606542,2,610660.8559999999,2.0,B,Receso,118.0,11.0,26.06102,-98.29517,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000.0,1.1834512713178291
961,2000.0,0,2000.0,0,1231759.404,2.0,C,Receso,109.0,11.0,26.23095,-98.66727,Parada Técnica,UT_CARRETERA_GAS,TRAIN,516000.0,2.387130627906977
962,1200.0318183540835,0,985.3862483183344,1,812175.3629411765,2.0,C,Hogar,136.0,10.0,26.02219,-98.27036,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.6575007406962785
963,18.013830932662515,2,2000.0,0,950852.8945,2.0,C,Receso,132.0,11.0,26.06109,-98.35409,Hogar Reunión,UT_DENSIDAD,TRAIN,516000.0,1.8427381676356591
919,2000.0,0,2000.0,0,1695785.2865,2.0,BC,Hogar,100.0,10.0,26.05088,-98.32233,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,3.460786298979592
921,12.780946459415649,2,2000.0,0,948948.1185,2.0,C,Receso,132.0,10.0,26.00836,-98.20679,Parada Técnica,UT_GAS_URBANA,TRAIN,516000.0,1.8390467412790696
922,614.9756871157393,2,766.4215045362339,1,1251040.9985,2.0,C,Hogar,143.18,13.0,26.0662,-98.34108,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,490000.0,2.55314489489796
923,2000.0,0,553.8949939150127,1,1538004.8585,2.0,C,Receso,96.36,12.0,26.08281,-98.28388,Oficinistas,UT_DENSIDAD,TRAIN,516000.0,2.980629570736434
924,985.2780575630056,1,265.4988839845178,1,1602744.1975,2.0,C,Hogar,105.26,12.0,26.06088,-98.28161,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,3.270906525510204
925,2000.0,0,2000.0,0,1093653.4075,2.0,A,Hogar,77.05,10.0,26.05698,-98.31215,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.231945729591837
926,12.78466346801678,1,2000.0,0,1114469.9770588237,2.0,C,Receso,117.23,10.0,26.0284,-98.43882,Parada Técnica,UT_CARRETERA_GAS,TRAIN,516000.0,2.159825536935705
927,11.400187126863482,1,2000.0,0,3171707.537,2.0,C,Receso,135.13,12.0,25.92283,-98.26913,Parada Técnica,UT_CARRETERA_GAS,TRAIN,516000.0,6.146720032945736
928,713.6585564703086,2,2000.0,0,926251.195263158,2.0,BC,Receso,112.0,12.0,26.39945,-99.02597,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,516000.0,1.7950604559363526
929,2000.0,0,2000.0,0,1047513.6171428572,2.0,C,Hogar,83.07,10.0,25.99169,-98.07486,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.13778289212828
931,4.93095865673406,6,544.6216810845634,1,1444824.7895,2.0,C,Hogar,114.0,14.0,26.04801,-98.37562,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.948622019387755
932,60.673838706956,1,2000.0,0,1047434.4615,2.0,C,Receso,161.93,14.0,26.38915,-99.0183,Clásico,UT_CARRETERA_GAS,TRAIN,516000.0,2.0299117470930232
933,1393.0035331502097,0,2000.0,0,1369899.8135,2.0,C,Hogar,124.0,11.0,26.06831,-98.305,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.7957139051020405
934,578.7284606420646,2,728.081204225078,2,1133574.221,2.0,C,Hogar,89.4,10.0,26.05878,-98.29961,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,490000.0,2.31341677755102
935,2000.0,0,734.0686812349895,1,1332836.8538888888,2.0,C,Hogar,152.0,13.0,25.99116,-98.09066,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.7200752120181404
936,2000.0,0,2000.0,0,1051377.342631579,2.0,C,Receso,110.0,12.0,26.08377,-98.30029,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,516000.0,2.037552989596083
937,2000.0,0,2000.0,0,1039915.463,2.0,C,Base,75.0,6.0,26.23352,-98.59779,Hogar Reunión,UT_GAS_URBANA,TRAIN,480000.0,2.1664905479166667
938,4.145165262850854,2,2000.0,0,1096486.936,2.0,C,Base,132.0,12.0,26.39773,-99.03788,Hogar Reunión,UT_GAS_URBANA,TRAIN,480000.0,2.284347783333333
939,629.7518390393342,1,2000.0,0,926291.824117647,2.0,C,Receso,131.5,12.0,26.02647,-98.44417,Parada Técnica,UT_CARRETERA_GAS,TRAIN,516000.0,1.7951391940264476
1,2000.0,0,2000.0,0,771850.2749999999,2.0,C,Hogar,103.18249999999992,12.0,26.00177,-98.24284,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.575204642857143
19,2000.0,0,2000.0,0,452242.3819047619,2.0,C,Hogar,103.07969999999996,12.0,25.9944,-98.11901,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,0.9229436365403304
18,474.8824546300959,2,854.2528642763028,2,1280818.8861111111,2.0,C,Hogar,90.51389999999996,11.0,26.05197,-98.28736,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.6139160941043085
17,1191.425280560174,0,2000.0,0,752705.5764705883,2.0,C,Base,85.72939999999998,11.0,26.05687,-98.36383,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,480000.0,1.568136617647059
16,2000.0,0,99.58280124838056,1,1041776.838,2.0,C,Hogar,91.98569999999994,11.0,26.02393,-98.34394,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.1260751795918367
15,2000.0,0,2000.0,0,552888.988,2.0,C,Receso,90.99209999999994,11.0,26.04645,-98.32298,Hogar Reunión,UT_CARRETERA_GAS,TRAIN,516000.0,1.0714902868217056
14,2000.0,0,2000.0,0,1033510.972,2.0,C,Receso,89.08709999999994,11.0,26.21178,-98.5901,Parada Técnica,UT_CARRETERA_GAS,TRAIN,516000.0,2.002928240310077
13,2000.0,0,355.45436224893353,1,1112948.1445,2.0,C,Base,95.99589999999996,11.0,25.98686,-98.09433,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000.0,2.3186419677083334
12,2000.0,0,1174.6478866054829,0,978888.357,2.0,C,Hogar,101.88059999999992,12.0,25.99668,-98.26116,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.9977313408163264
11,120.5875605559108,2,48.83786979941878,1,622847.5865,2.0,C,Hogar,94.17649999999996,11.0,26.00828,-98.40705,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.2711175234693877
8,1001.2163488521044,0,1128.955275010884,0,968457.931,2.0,C,Base,87.22549999999997,11.0,26.04768,-98.2894,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,480000.0,2.017620689583333
3,2000.0,0,406.6745984645066,1,827487.1057142856,2.0,C,Hogar,100.06329999999993,12.0,26.02464,-98.26098,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.688749195335277
4,2000.0,0,2000.0,0,1281400.6875,2.0,A,Hogar,95.16269999999992,11.0,26.04326,-98.23851,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.615103443877551
5,2000.0,0,2000.0,0,1637626.9185,2.0,C,Hogar,94.15299999999992,11.0,26.06397,-98.26165,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,3.3420957520408163
7,2000.0,0,2000.0,0,915285.4744444444,2.0,C,Hogar,86.25919999999992,11.0,26.08957,-98.33238,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.8679295396825395
9,46.43120206566905,1,2000.0,0,1471074.7925,2.0,C,Hogar,94.68079999999992,11.0,26.01405,-98.39384,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,3.0021934540816324
6,9.450240514987131,2,475.3001474391784,1,659900.1415789473,2.0,C,Hogar,90.10989999999994,11.0,26.02745,-98.35609,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.346734982814178
236,14.778245096825389,7,708.6622303134907,1,1387352.5074999998,3.0,B,Hogar,130.0,12.0,25.60325,-100.25761,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.8313316479591832
345,895.1873177446918,1,2000.0,0,2028547.5164705885,3.0,A,Hogar,97.5,10.0,25.64527,-100.37938,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,490000.0,4.139892890756303
204,673.7655232835797,2,838.3323028216531,1,2446442.367894737,3.0,AB,Base,122.4,12.0,25.65211,-100.37786,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000.0,5.096754933114036
214,843.4000866999644,1,2000.0,0,1271247.505,3.0,BC,Receso,127.36,11.0,25.66708,-100.2804,Oficinistas,UT_GAS_URBANA,TRAIN,516000.0,2.463657955426356
846,832.3767397624973,2,2000.0,0,500362.07125,3.0,B,Hogar,85.22,10.0,25.65985,-100.34713,Oficinistas,UT_DENSIDAD,TRAIN,490000.0,1.0211470841836734
841,2000.0,0,2000.0,0,1090309.144,3.0,B,Hogar,83.27450000000005,11.0,25.58732,-100.27536,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.2251207020408166
221,592.6872169543825,3,2000.0,0,2012291.1575,3.0,AB,Receso,168.4,12.0,25.65854,-100.35639,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000.0,3.899789064922481
222,130.47710409744246,10,787.195041794911,1,781781.7065000001,3.0,AB,Receso,112.0,9.0,25.6544,-100.29456,Oficinistas,UT_DENSIDAD,TRAIN,516000.0,1.5150808265503877
827,2000.0,0,2000.0,0,1415489.7057142856,3.0,B,Base,80.80000000000004,11.0,25.52392,-100.20669,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,480000.0,2.948936886904762
234,432.6964797179421,2,606.6576965619344,1,1686336.596,3.0,A,Receso,111.14,12.0,25.65389,-100.34217,Parada Técnica,UT_DENSIDAD,TRAIN,516000.0,3.2680941782945734
246,45.28920076713686,6,764.6895602578066,2,809901.53,3.0,B,Base,100.57,14.0,25.64233,-100.27841,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,480000.0,1.6872948541666668
167,317.2131982284463,5,2000.0,0,1578510.387368421,3.0,BC,Hogar,79.86330000000005,8.0,25.64782,-100.27427,Clásico,UT_GAS_URBANA,TRAIN,490000.0,3.221449770139635
237,163.60226316828894,14,1006.5481065269896,0,1377403.591,3.0,B,Hogar,127.64,12.0,25.64791,-100.29759,Clásico,UT_DENSIDAD,TRAIN,490000.0,2.811027736734694
804,2000.0,0,603.0840545779706,1,716564.900625,3.0,B,Hogar,82.76400000000005,11.0,25.54712,-100.23021,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.4623773482142857
243,25.319083652919133,3,278.6206140305834,1,1676451.5414999998,3.0,AB,Receso,149.7,11.0,25.63751,-100.31216,Parada Técnica,UT_GAS_URBANA,TRAIN,516000.0,3.2489370959302324
242,6.787930024436124,8,681.2982036762091,1,860781.8278947369,3.0,BC,Receso,82.80870000000006,8.0,25.65538,-100.29421,Oficinistas,UT_GAS_URBANA,TRAIN,516000.0,1.668181837005304
241,646.9889538168629,2,936.6778250510432,1,1034611.3195,3.0,BC,Receso,97.31,10.0,25.67252,-100.35968,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000.0,2.0050606967054265
178,229.0883139464296,6,630.2241812655636,1,1014532.9263157896,3.0,AB,Base,103.6,11.0,25.66035,-100.38279,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000.0,2.113610263157895
207,462.9979627131584,3,426.39273144883015,1,1827960.9695,3.0,AB,Base,93.6,10.0,25.65248,-100.36226,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000.0,3.8082520197916665
169,113.05532844980944,2,174.57404635065944,1,1211233.6235,3.0,AB,Base,119.3,10.0,25.65122,-100.33959,Oficinistas,UT_DENSIDAD,TRAIN,480000.0,2.523403382291667
171,668.9919135912163,1,2000.0,0,1131795.2388888889,3.0,AB,Hogar,110.1,10.0,25.66523,-100.34199,Clásico,UT_TRAFICO_PEATONAL,TRAIN,490000.0,2.3097862018140587
173,35.86664705845571,4,952.344287911914,1,1185702.0545,3.0,AB,Hogar,99.0,8.0,25.6217,-100.29776,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.41980011122449
174,826.8472348603283,1,304.6609626860091,1,1943777.607,3.0,AB,Hogar,103.90739999999995,12.0,25.62244,-100.28191,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,3.966893075510204
175,1442.2025061326724,0,873.4599041393986,1,2788708.1705,3.0,BC,Base,136.0,12.0,25.64811,-100.32974,Parada Técnica,UT_GAS_URBANA,TRAIN,480000.0,5.809808688541667
176,360.97732661165855,5,2000.0,0,1368944.8447368422,3.0,AB,Hogar,84.30810000000005,10.0,25.63944,-100.27006,Clásico,UT_TRAFICO_PEATONAL,TRAIN,490000.0,2.793764989258862
177,1.303374325361925,14,1152.7833076208435,0,717991.4205,3.0,BC,Base,102.38330000000003,12.0,25.64667,-100.29488,Clásico,UT_DENSIDAD,TRAIN,480000.0,1.495815459375
507,961.4033820637244,2,1171.6938096540623,0,1862034.112,3.0,C,Hogar,107.8,13.0,25.65665,-100.26909,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,3.8000696163265295
179,7.079835671129126,7,1147.512413167136,0,1604643.1475,3.0,AB,Hogar,84.63680000000008,11.0,25.60124,-100.26406,Clásico,UT_DENSIDAD,TRAIN,490000.0,3.274781933673469
181,398.7631272945927,3,1020.5840798716772,0,2107451.507647059,3.0,AB,Hogar,105.65,12.0,25.6296,-100.27825,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,490000.0,4.300921444177671
184,1264.8749763316566,0,145.1407851873294,1,1461771.957894737,3.0,AB,Hogar,86.15660000000005,11.0,25.62076,-100.28546,Clásico,UT_DENSIDAD,TRAIN,490000.0,2.9832080773361977
185,0.8425588823472047,2,2000.0,0,1121790.0189473685,3.0,AB,Receso,106.96,12.0,25.66474,-100.38099,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,516000.0,2.174011664626683
349,706.810987893652,2,769.0181356220187,1,1735933.3784210526,3.0,AB,Base,80.7115000000001,10.0,25.65609,-100.33998,Parada Técnica,UT_DENSIDAD,TRAIN,480000.0,3.616527871710526
504,1108.3203518020764,0,141.18011237167562,1,1387334.7345,3.0,B,Hogar,107.82539999999992,13.0,25.62039,-100.28323,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,490000.0,2.8312953765306124
196,2000.0,0,2000.0,0,2296506.80904762,3.0,BC,Receso,94.11509999999991,12.0,25.56563,-100.23929,Parada Técnica,UT_CARRETERA_GAS,TRAIN,516000.0,4.450594591177558
284,278.59284229816615,1,2000.0,0,2574755.2747619045,3.0,C,Receso,124.6,18.0,25.53601,-100.21905,Parada Técnica,UT_CARRETERA_GAS,TRAIN,516000.0,4.989835803802141
725,2000.0,0,826.2838381630517,1,904029.7442105263,3.0,C,Hogar,80.06770000000004,11.0,25.66995,-100.27144,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,1.8449586616541356
316,14.191909027920437,4,1118.825322457267,0,1819058.9375,3.0,B,Base,98.0,9.0,25.65519,-100.35268,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,480000.0,3.7897061197916666
271,23.974960647040675,1,2000.0,0,1527121.502631579,3.0,BC,Hogar,117.2,13.0,25.63876,-100.38256,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,490000.0,3.116574495166488
311,22.02296154611957,7,977.4005299703388,1,1324389.462,3.0,C,Receso,101.0,10.0,25.59757,-100.26299,Parada Técnica,UT_CARRETERA_GAS,TRAIN,516000.0,2.5666462441860465
604,1090.4252482379534,0,770.8257292190333,1,1600012.9075000002,3.0,C,Hogar,107.82539999999992,13.0,25.62711,-100.28613,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,3.2653324642857147
274,2000.0,0,2000.0,0,996862.8772222222,3.0,C,Receso,105.3,14.0,25.56632,-100.23881,Parada Técnica,UT_GAS_URBANA,TRAIN,516000.0,1.93190480081826
276,15.233701856378117,5,2000.0,0,1475375.9495,3.0,BC,Receso,109.82,17.0,25.66113,-100.39875,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN,516000.0,2.859255716085272
309,373.20650431037313,5,927.4063024490746,1,1657243.06,3.0,B,Receso,77.0,14.0,25.65671,-100.36253,Parada Técnica,UT_DENSIDAD,TRAIN,516000.0,3.2117113565891477
308,792.4869384670297,1,128.4315814965078,1,2771472.7063157894,3.0,AB,Hogar,112.5,12.0,25.64252,-100.33347,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,490000.0,5.656066747583243
584,878.4849157338372,3,234.57968472391303,1,1380686.274,3.0,C,Hogar,105.78379999999991,13.0,25.66242,-100.29553,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,2.8177270897959183
287,1088.72549894938,0,2000.0,0,2305271.923,3.0,AB,Base,105.34,17.0,25.58131,-100.25847,Clásico,UT_DENSIDAD,TRAIN,480000.0,4.802649839583333
656,128.06359039626005,5,2000.0,0,536782.8723809524,3.0,C,Base,77.89950000000006,11.0,25.66196,-100.31357,Parada Técnica,UT_GAS_URBANA,TRAIN,480000.0,1.1182976507936506
629,2.2741606366533027,1,1095.1614379192422,0,2377404.405263158,3.0,C,Hogar,98.7219,11.0,25.6821,-100.41138,Hogar Reunión,UT_DENSIDAD,TRAIN,490000.0,4.851845725026853
295,164.71742709802697,7,2000.0,0,1692641.0284210525,3.0,C,Receso,108.0,16.0,25.65979,-100.39622,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,516000.0,3.280312070583435
